"Table S2, dinocyst percentages and environmental parameters",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Dinocyst  percentages, See table 1 for abbreviations ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Site number","Aand","Atax","Btep","Bspo","Iacu","Ipal","Ipar","Ipat","Isph","Istr","Ipli","Ivel","Ijap","Lmac","Mcho","Nlab","Nrig","Ocen","Oisr","Ojan","Olon","Ogig","Pzoh","Pret","Smem","Sdel","Selo","Sram","Sbel","Sben","Sbul","Slaz","Smir","Sgra","Spac","Sspp","Tpel","Pdal","Stri","Imin","Imic","Ibre","Ekar","Bspp","Dubr","Peri","Lspp","Snep","Xxan","Squa","Pnud","Tapp","Tvar","Vcal","Vspi","Pame","Qcon","Pkof","Parc","Psch","Gymn","Eacu","Egra","Edel","Etra","Espp","Sste","Sbif","Cysa","Tvan","Dcha"
"A990",0,0.207900207900208,5.61330561330561,0,0.207900207900208,0.207900207900208,0,0,0,0,0,0,0,0.415800415800416,0,0,0,16.4241164241164,0,0,0,0,0,0,2.91060291060291,0.207900207900208,6.23700623700624,24.3243243243243,0.415800415800416,0.207900207900208,0.415800415800416,1.24740124740125,1.87110187110187,0,0,6.02910602910603,0,0.831600831600832,0.831600831600832,0.207900207900208,0,0,0,6.86070686070686,2.07900207900208,0,1.45530145530146,0.207900207900208,0.207900207900208,3.95010395010395,0.415800415800416,2.28690228690229,0,0.831600831600832,0,0.207900207900208,6.23700623700624,5.61330561330561,0,0,0.415800415800416,0,0,0,0,0,0.415800415800416,0,0,0,0
"A991",0,0.24330900243309,3.40632603406326,0,0,0,0,0,0,0,0,0,0,0.48661800486618,0,0,0,9.7323600973236,0,0,0,0,0,0,4.8661800486618,0.24330900243309,4.62287104622871,21.1678832116788,0.24330900243309,0,0.24330900243309,0.48661800486618,0.48661800486618,0,0,4.62287104622871,0,0.72992700729927,1.45985401459854,0.24330900243309,0,0,0,12.4087591240876,3.89294403892944,0,1.70316301703163,0.24330900243309,0.48661800486618,4.62287104622871,0.48661800486618,1.70316301703163,0,0.72992700729927,0,0.24330900243309,8.02919708029197,10.4622871046229,0,0,1.21654501216545,0,0,0,0,0,0.48661800486618,0,0,0,0
"A992",0,0.261780104712042,1.83246073298429,0,0,0,0,0,0.261780104712042,0,0,0,0,13.3507853403141,0,0,0,5.49738219895288,0,0,0,0,0,0,13.0890052356021,0.523560209424084,3.66492146596859,6.28272251308901,0.785340314136126,2.09424083769633,0.261780104712042,0.523560209424084,0.785340314136126,0,0.261780104712042,7.06806282722513,0,0.261780104712042,1.57068062827225,1.30890052356021,0,0,0,13.6125654450262,6.80628272251309,0,2.35602094240838,0,0.523560209424084,2.09424083769633,0.261780104712042,1.04712041884817,0,1.83246073298429,0.523560209424084,0.523560209424084,7.06806282722513,3.1413612565445,0,0,0.523560209424084,0,0,0,0,0,0,0,0,0,0
"F994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.7058823529412,0,0,0,0,0,0,0,0,0.980392156862745,0,0,0,0,0,0,0,0,0,0,12.7450980392157,0,5.88235294117647,0,0,0,13.7254901960784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96078431372549,0,0,0,0,0,0,0,0,0,0,0,0
"F995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.8039215686274,0,0,0,0,0,0,0,0,3.92156862745098,0.980392156862745,0,0,0,0,0,0,0,0,0,7.84313725490196,0,2.94117647058824,0,0,0,24.5098039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F996",0,0,0,0,0,0.952380952380952,0,0,0,0,0,0,0,0,0,0,0,30.4761904761905,0,0,0,0,0,0,0,0,1.9047619047619,1.9047619047619,0,0,0,0,0,0,0,0.952380952380952,0,0.952380952380952,0,11.4285714285714,0,0,0,49.5238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9047619047619,0,0,0,0,0,0,0,0,0,0,0,0
"F997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5145631067961,0,0,0,0,0,0,0,0,3.88349514563107,0,0,0,0,0,0,0,0,0.970873786407767,0,2.9126213592233,0,15.5339805825243,0,0,0,26.2135922330097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970873786407767,0,0,0,0,0,0,0,0,0,0,0,0
"F998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.1860465116279,0,0,0,0,0,0,0,0,5.42635658914729,0,0,0,0,0,0,0,0,0,0,7.75193798449612,0,4.65116279069767,0.775193798449612,0,0,34.1085271317829,0,0,0,0,0,0.775193798449612,0,0,0,0,0,0,0,0,2.32558139534884,0,0,0,0,0,0,0,0,0,0,0,0
"F999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0634920634921,0,0,0,0,0,0,0,0,3.17460317460317,1.58730158730159,0,0,0,0,0,0,0,1.58730158730159,0,1.58730158730159,0,11.1111111111111,0,0,0,38.0952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793650793650794,0,0,0,0,0,0,0,0,0,0,0,0
"F1000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5806451612903,0,0,0,0,0,0,0,0,5.64516129032258,0,0,0,0,0,0,0,0,0.806451612903226,0,40.3225806451613,0,0,0,0,0,4.83870967741936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806451612903226,0,0,0,0,0,0,0,0,0,0,0,0
"F1001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.7663551401869,0,0,0,0,0,0,0,0,6.54205607476636,0,0,0,0,0,0,0,0,0.934579439252336,0,1.86915887850467,0,5.60747663551402,0,0,0,9.34579439252336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934579439252336,0,0,0,0,0,0,0,0,0,0,0,0
"F1002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.4171779141104,0,0,0,0,0,0,0,0,4.29447852760736,0,0,0,0,0,0,0,0,0.613496932515337,0,6.13496932515337,0,7.97546012269939,0,0,0,16.5644171779141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F1004",0,0,0,0,0,0.862068965517241,0,0,0,0,0,0,0,0,0,0,0,65.5172413793103,0,0,0,0,0,0,0,0,2.58620689655172,0,0,0,0,0,0,0,0,0,0,28.448275862069,0,0,0,0,0,2.58620689655172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1005",0,0,0,0,2.62172284644195,0,1.12359550561798,0,1.12359550561798,0.749063670411985,0,0,0,41.9475655430712,0,0,0,6.74157303370786,0,0,0,0,0,0,0,0,0,2.24719101123596,0,0,0.374531835205993,0,25.0936329588015,0,0,3.74531835205992,0,0.749063670411985,0,1.12359550561798,0,0,0,8.23970037453184,0,0,0.374531835205993,2.62172284644195,0,0.749063670411985,0.374531835205993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1008",0,0,0,0,1.21212121212121,0,0.606060606060606,0.606060606060606,0.606060606060606,0,0.606060606060606,0,0,13.3333333333333,0,1.81818181818182,0,20.6060606060606,3.03030303030303,0,0,0,0,0.606060606060606,0.606060606060606,0,0,4.84848484848485,0.606060606060606,0,1.21212121212121,0,28.4848484848485,0.606060606060606,0,11.5151515151515,0,0,0,0,0,0,0,0,0,0,0,3.03030303030303,0,0.606060606060606,0,0,0,0,0,0,1.21212121212121,4.24242424242424,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1009",0,0,0,0,13.2275132275132,0,2.11640211640212,1.58730158730159,0,0,0,0,0,12.1693121693122,0,2.11640211640212,0,26.4550264550265,0.529100529100529,0.529100529100529,0,0,0,0,0,0,0,2.11640211640212,0,0,0.529100529100529,0,32.2751322751323,0,0,2.11640211640212,0.529100529100529,0,0,0,0,0,0,0,0,0,0,2.64550264550265,0,0,0,0,0,0,0,0,0.529100529100529,0.529100529100529,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1010",0,0,0,0,12.4401913875598,0,0.478468899521531,1.43540669856459,0.956937799043062,0,0,0,0,4.78468899521531,0,0.478468899521531,0,30.622009569378,0.478468899521531,0,0,0,0,0.478468899521531,0,0,0,3.34928229665072,0.478468899521531,0.956937799043062,0,0,40.1913875598086,0.478468899521531,0,2.39234449760766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1011",0,0.425531914893617,0,0,4.25531914893617,0,0.851063829787234,0.425531914893617,0,0,0,0,0,19.5744680851064,0,1.27659574468085,0,9.36170212765958,0,0.425531914893617,0,0,0,1.70212765957447,0.851063829787234,0,0,3.40425531914894,0.425531914893617,0,0.425531914893617,0,53.6170212765957,0,0,2.5531914893617,0,0,0,0,0,0,0,0,0,0,0,0.425531914893617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1012",0,0,0,0,11.2033195020747,0,0.829875518672199,0.4149377593361,0,0,0,0,0,5.80912863070539,0,0.4149377593361,0,30.7053941908714,1.2448132780083,0,0,0,0,0.4149377593361,0,0,0,5.3941908713693,1.6597510373444,0,0.4149377593361,0,37.344398340249,0,0,3.3195020746888,0,0,0,0,0,0,0,0,0,0,0,0.829875518672199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1013",0,0.980392156862745,0,0,9.80392156862745,0,5.3921568627451,5.88235294117647,0,0,0.490196078431372,0.980392156862745,0,5.3921568627451,0,3.43137254901961,0,19.1176470588235,1.47058823529412,0,0,0,0,1.47058823529412,0,0,0,6.37254901960784,2.45098039215686,2.94117647058824,1.96078431372549,0,25,0.490196078431372,0,4.41176470588235,0,0,0,0,0,0,0,0.980392156862745,0,0,0,0.980392156862745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1016",0,0,0,0,0,0,0,0,0,0,0,0,0,46.969696969697,0,3.03030303030303,0,9.09090909090909,0,0,0,0,1.51515151515152,0,0,0,0,9.09090909090909,0,0,0,0,15.1515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1212121212121,0,0,0,0,0,0,0,3.03030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1017",0,0,0,0,0,0,0,1.51515151515152,0,0,0,0,0,13.6363636363636,0,0,0,30.3030303030303,1.51515151515152,0,0,0,0,0,0,0,0,12.1212121212121,0,9.09090909090909,1.51515151515152,0,13.6363636363636,0,0,3.03030303030303,0,0,0,0,0,0,0,0,0,0,0,7.57575757575758,0,6.06060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1018",0,0,0,0,1.17647058823529,0,0,0,0,0,0,0,0,2.35294117647059,0,0,0,14.1176470588235,0,0,0,0,0,0,0,0,0,5.88235294117647,0,0,0,0,8.23529411764706,0,0,2.35294117647059,0,0,0,0,0,0,0,1.17647058823529,0,0,0,2.35294117647059,0,0,0,0,0,0,0,0,1.17647058823529,61.1764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1019",0,0,0,0,0,0,1.0989010989011,0,0,0,1.0989010989011,0,0,41.7582417582418,0,0,0,14.2857142857143,1.0989010989011,0,0,0,0,0,0,0,0,12.0879120879121,0,4.3956043956044,0,0,14.2857142857143,2.1978021978022,0,3.2967032967033,0,0,0,0,0,0,0,0,0,0,0,1.0989010989011,0,1.0989010989011,0,0,0,0,0,0,0,2.1978021978022,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1020",0,0,0,0,0,0,0,0,0,0,0,0,0,6.59340659340659,0,0,0,3.2967032967033,0,0,0,0,0,0,0,0,0,7.69230769230769,1.0989010989011,0,0,0,9.89010989010989,0,0,2.1978021978022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.2307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1021",0.862068965517241,0.862068965517241,0,0,2.58620689655172,0,3.44827586206897,3.44827586206897,1.72413793103448,0,0,0,0,8.62068965517241,0,0,0,30.1724137931034,2.58620689655172,0,0,0,0,0,0,0,0,17.2413793103448,0,10.3448275862069,0,0,12.0689655172414,1.72413793103448,0,4.31034482758621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1022",0,0.826446280991736,0,0,0,0,0,0,0,0,0.826446280991736,0,0,5.78512396694215,0,0.826446280991736,0,7.43801652892562,0,0,0,0,0.826446280991736,0,0,0,0,2.47933884297521,2.47933884297521,0,0,0,6.61157024793389,0,0,2.47933884297521,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826446280991736,0,0,0,0,0,0,0,68.595041322314,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1023",0,0,0,0,0,0,0,0,0,0,0,0,0,1.6260162601626,0,0,0,1.6260162601626,0,0,0,0,0,0,0,0.813008130081301,0,2.4390243902439,0,0,0,0,17.0731707317073,0,0,1.6260162601626,0,0,0,0,0,0,0,0.813008130081301,0,0,0,1.6260162601626,0,0.813008130081301,0,0,0,0,0,0,0,71.5447154471545,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1024",0.699300699300699,0,0,0,6.29370629370629,0,0.699300699300699,4.89510489510489,0,0,0.699300699300699,0,0,13.2867132867133,0,0,0,24.4755244755245,1.3986013986014,0,0,0,0,0.699300699300699,0.699300699300699,0,0,13.2867132867133,0.699300699300699,9.09090909090909,0.699300699300699,0,11.1888111888112,3.4965034965035,0,5.59440559440559,0,0,0,0,0,0,0,0,0,0,0,1.3986013986014,0,0,0,0,0,0,0,0,0,0.699300699300699,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1025",0,0,0,0,4.72972972972973,0,0,2.7027027027027,1.35135135135135,0,0.675675675675676,0,0,10.1351351351351,0,1.35135135135135,0,18.9189189189189,1.35135135135135,0,0,0,0,0,0,0,0,7.43243243243243,2.02702702702703,4.72972972972973,1.35135135135135,0,40.5405405405405,0,0,1.35135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1026",0,0,0,0,22.1476510067114,0,2.01342281879195,1.34228187919463,0,0,0.671140939597315,0,0,11.4093959731544,0,0,0,14.7651006711409,0.671140939597315,0,0,0,0,0.671140939597315,0,0,0,3.35570469798658,4.02684563758389,2.68456375838926,0,0,26.1744966442953,0,0,2.68456375838926,0,0,0,0,0,0,0,1.34228187919463,0,0,0,0.671140939597315,0,0.671140939597315,0,0,0,0,0,0,0,4.69798657718121,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1027",0,0,0,0,12.5786163522013,0,5.0314465408805,6.91823899371069,0.628930817610063,0,0,0,0,3.14465408805031,0,2.51572327044025,0,27.0440251572327,1.25786163522013,0,0,0,0,0,0,0,0,6.91823899371069,0,8.80503144654088,0.628930817610063,0,20.125786163522,1.25786163522013,0,0.628930817610063,0,0,0,0,0,0,0,1.25786163522013,0,0,0,1.25786163522013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1028",0,0,0,0,5.98802395209581,0,0.598802395209581,10.1796407185629,0.598802395209581,0,0,0,0,6.58682634730539,0,1.19760479041916,0,27.5449101796407,1.19760479041916,0,0,0,0,0,0.598802395209581,0,0,8.38323353293413,0.598802395209581,10.7784431137725,1.19760479041916,0.598802395209581,20.3592814371257,0.598802395209581,0,2.39520958083832,0,0,0,0,0,0,0,0,0,0,0,0.598802395209581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1029",0,0.568181818181818,0,0,11.3636363636364,0,2.27272727272727,7.95454545454545,0.568181818181818,0,0,0,0,6.81818181818182,0,0,0,35.2272727272727,2.84090909090909,0,0,0,0,0,0,0,0,13.0681818181818,2.27272727272727,2.84090909090909,0.568181818181818,0,5.11363636363636,1.13636363636364,0,5.11363636363636,0,0,0,0,0,0,0,0,0,0,0,2.27272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1030",1.04166666666667,0.520833333333333,0,0,0,0,0,0.520833333333333,0,0,1.04166666666667,0,0,15.1041666666667,0,0.520833333333333,0,30.2083333333333,3.64583333333333,0,0,0,0.520833333333333,0,0.520833333333333,0.520833333333333,0,14.0625,4.16666666666667,7.8125,0.520833333333333,1.04166666666667,8.85416666666667,1.5625,0,4.16666666666667,0,0,0,0,0,0,0,0,0,0,0,3.125,0,0.520833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1031",0,0,0,0,18.8118811881188,0,3.46534653465347,11.3861386138614,2.47524752475248,0,0.99009900990099,0,0,2.97029702970297,0,1.98019801980198,0,24.7524752475248,0.495049504950495,0,0,0,0,0.495049504950495,0,0,0,9.9009900990099,1.48514851485149,8.41584158415842,0,0,10.8910891089109,0,0,0.99009900990099,0,0,0,0,0,0,0,0,0,0,0,0.495049504950495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1032",0,0,0,0,14.3564356435644,0,2.97029702970297,1.48514851485149,0.99009900990099,0,0.495049504950495,0,0,10.3960396039604,0,1.48514851485149,0,13.8613861386139,0.495049504950495,0,0,0,0.495049504950495,0,0,0,0,11.8811881188119,1.48514851485149,4.45544554455446,0.495049504950495,0.495049504950495,31.6831683168317,0.99009900990099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495049504950495,0,0,0,0,0,0,0,0,0,0.99009900990099,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1033",0.490196078431372,0,0,0,26.9607843137255,0,4.90196078431373,23.5294117647059,2.45098039215686,0,1.47058823529412,0,0,0.980392156862745,0,0.980392156862745,0,14.2156862745098,0,0,0,0,0,0,0,0,0,4.90196078431373,0.980392156862745,9.80392156862745,0.490196078431372,0,5.3921568627451,0,0,0.490196078431372,0,0,0,0,0,0,0,0.490196078431372,0,0,0,1.47058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1034",0,0,0,0,0.975609756097561,0,0.975609756097561,2.4390243902439,0.975609756097561,0.48780487804878,0,0,0,6.82926829268293,0,0,0,17.0731707317073,8.29268292682927,0,0,0,3.41463414634146,0,0.48780487804878,0.48780487804878,0,10.7317073170732,2.4390243902439,0,1.46341463414634,0.48780487804878,31.7073170731707,1.95121951219512,0,5.36585365853659,0,0,0,0,0,0,0,0.975609756097561,0,0,0,0.975609756097561,0,1.46341463414634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1035",0,0.490196078431372,0.490196078431372,0,22.5490196078431,0,1.47058823529412,4.90196078431373,1.96078431372549,0.490196078431372,0.490196078431372,0,0,2.94117647058824,0,2.45098039215686,0,26.4705882352941,0.980392156862745,0,0,0,0,2.45098039215686,0,0,0,10.7843137254902,0,6.86274509803922,0,0,12.2549019607843,0.490196078431372,0,0.490196078431372,0,0,0,0,0,0,0,0,0,0,0,0.980392156862745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1036",0,0,0,0,19.0243902439024,0,2.4390243902439,5.36585365853659,0,0,0.48780487804878,0,0,9.26829268292683,0,0.975609756097561,0,12.6829268292683,1.46341463414634,0,0,0,0.48780487804878,0,0,0,0,9.26829268292683,1.95121951219512,3.90243902439024,0.48780487804878,0,26.3414634146341,0.975609756097561,0,2.4390243902439,0,0,0,0,0,0,0,0,0,0,0,1.46341463414634,0,0,0,0,0,0,0,0,0,0.975609756097561,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1037",0.483091787439614,0,0,0,13.5265700483092,0,1.93236714975845,11.5942028985507,1.44927536231884,0,0.966183574879227,0.483091787439614,0,2.89855072463768,0,0.966183574879227,0,27.0531400966184,1.44927536231884,0,0,0,0,0,0,0,0,14.0096618357488,0.966183574879227,4.34782608695652,0.483091787439614,0.483091787439614,10.6280193236715,2.41545893719807,0,2.89855072463768,0,0,0,0,0,0,0,0,0,0,0,0.966183574879227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1038",0,0,0,0,18.4466019417476,0,2.42718446601942,14.5631067961165,0.970873786407767,0,1.94174757281553,0.970873786407767,0,3.88349514563107,0,1.94174757281553,0,26.6990291262136,0.970873786407767,0,0,0,0,0,0,0,0,7.28155339805825,0,5.8252427184466,0,0,12.621359223301,0,0,1.45631067961165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1039",0,0,1.92307692307692,0,11.5384615384615,0,0.480769230769231,2.88461538461538,2.40384615384615,0,0.480769230769231,0.480769230769231,0,10.5769230769231,0,1.44230769230769,0,14.9038461538462,0.961538461538461,0.480769230769231,0,0,0,0.961538461538461,0.961538461538461,0.961538461538461,0,5.28846153846154,2.40384615384615,0.961538461538461,0,0.480769230769231,28.3653846153846,0.480769230769231,0,6.25,0,0,0,0,0,0,0,1.92307692307692,0,0,0,0.961538461538461,0,0.961538461538461,0.480769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1040",0,0,0,0,27.7511961722488,0,5.74162679425837,11.9617224880383,1.91387559808612,0,0.478468899521531,0,0,2.39234449760766,0,1.91387559808612,0,18.1818181818182,0.478468899521531,0,0,0,0,0,0,0,0,5.74162679425837,1.43540669856459,4.30622009569378,0.956937799043062,0,13.3971291866029,0,0,0.956937799043062,0,0,0,0,0,0,0,0.478468899521531,0,0,0,1.91387559808612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1041",0.4739336492891,0.4739336492891,0,0,17.5355450236967,0,5.21327014218009,10.9004739336493,2.3696682464455,0.4739336492891,0,0.947867298578199,0,1.4218009478673,0,0.947867298578199,0,23.2227488151659,0,0,0,0,0,0.947867298578199,0,0,0,6.16113744075829,1.8957345971564,5.68720379146919,0,0,19.4312796208531,0,0,1.4218009478673,0,0,0,0,0,0,0,0.4739336492891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1042",0,0,0,0,12.7962085308057,0,3.3175355450237,3.3175355450237,1.4218009478673,0.947867298578199,1.4218009478673,0.4739336492891,0,5.21327014218009,0,1.8957345971564,0,16.5876777251185,1.8957345971564,0,0,0,0,0.947867298578199,0,0,0,9.95260663507109,0.947867298578199,6.16113744075829,1.4218009478673,0,28.436018957346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947867298578199,0,0,0,0,0,0,0,0,0,1.8957345971564,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1043",0,0,0,0,11.9617224880383,0,1.91387559808612,3.34928229665072,0,0,1.91387559808612,0,0,6.69856459330144,0,0.956937799043062,0,11.0047846889952,2.39234449760766,0,0,0,0,0.478468899521531,0,0,0,8.13397129186603,0.478468899521531,6.2200956937799,0,0,39.2344497607656,1.43540669856459,0,2.87081339712919,0,0,0,0,0,0,0,0,0,0,0,0.478468899521531,0,0,0,0,0,0,0,0,0,0.478468899521531,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1044",0.471698113207547,0,0,0,35.377358490566,0,2.83018867924528,2.83018867924528,1.41509433962264,0.471698113207547,0,0.471698113207547,0,6.13207547169811,0,2.35849056603774,0,7.54716981132076,0.471698113207547,0,0,0,0,0,0,0,0,9.90566037735849,0.943396226415094,9.43396226415094,0.471698113207547,0,14.1509433962264,0,0,0.943396226415094,0,0,0,0,0,0,0,0,0,0,0,2.35849056603774,0,0,0,0,0,0,0,0,0,1.41509433962264,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1045",0,0.947867298578199,0,0,8.05687203791469,0,3.7914691943128,0.947867298578199,0.947867298578199,0,1.4218009478673,0,0,2.8436018957346,0,3.7914691943128,0,13.7440758293839,1.4218009478673,0,0,0,0,0,0,0,0,10.9004739336493,3.7914691943128,0.947867298578199,1.4218009478673,0,36.0189573459716,2.3696682464455,0,3.3175355450237,0.4739336492891,0,0,0,0,0,0,0.4739336492891,0,0,0,1.8957345971564,0,0.4739336492891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1046",0,0,0,0,6.10328638497653,0,0,2.8169014084507,0.938967136150235,0,0,0,0,7.981220657277,0,0.469483568075117,0,22.0657276995305,1.87793427230047,0,0,0,7.04225352112676,0,0,0.469483568075117,0,10.7981220657277,2.8169014084507,1.40845070422535,1.40845070422535,0,24.4131455399061,3.28638497652582,0,5.16431924882629,0.938967136150235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1047",0,0,0,0,3.28638497652582,0,0,2.34741784037559,0.469483568075117,0.469483568075117,0,0,0,11.2676056338028,0,1.40845070422535,0,25.3521126760563,5.16431924882629,0,0,0,5.16431924882629,0.469483568075117,1.40845070422535,1.40845070422535,0,4.69483568075117,2.8169014084507,0,2.8169014084507,0,18.7793427230047,1.40845070422535,0,7.981220657277,0.469483568075117,0,0,0,0,0,0,1.40845070422535,0,0,0,0,0,1.40845070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1048",0.467289719626168,0,0,0,3.27102803738318,0,0.934579439252336,1.4018691588785,0.934579439252336,0,0,0,0,7.00934579439252,0,2.33644859813084,0,16.3551401869159,4.67289719626168,0,0,0,0.467289719626168,0,0,0,0,9.81308411214953,1.4018691588785,2.33644859813084,0,0,41.1214953271028,2.80373831775701,0,3.27102803738318,0,0,0,0,0,0,0,0,0,0,0,0.934579439252336,0,0.467289719626168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1049",0.943396226415094,0,0,0,20.2830188679245,0,3.30188679245283,3.77358490566038,0,0.471698113207547,0.471698113207547,0,0,6.60377358490566,0,0.471698113207547,0,11.3207547169811,0.471698113207547,0,0,0,0,0.471698113207547,0,0,0,6.60377358490566,1.41509433962264,6.60377358490566,1.41509433962264,0.471698113207547,29.2452830188679,0.471698113207547,0,3.77358490566038,0,0,0,0,0,0,0,0,0,0,0,1.41509433962264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1050",0,0,0,0,24.0740740740741,0,2.77777777777778,6.94444444444444,1.85185185185185,0.462962962962963,0,0.925925925925926,0,2.77777777777778,0,1.85185185185185,0,25,0.925925925925926,0,0,0,0,0.925925925925926,0,0,0,5.09259259259259,1.38888888888889,5.09259259259259,0.462962962962963,0,16.2037037037037,0,0,1.38888888888889,0,0,0,0,0,0,0,1.85185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M1051",0,0,0,0,22.3255813953488,0,3.72093023255814,7.44186046511628,1.3953488372093,0.465116279069767,0.465116279069767,0,0,2.32558139534884,0,3.72093023255814,0,23.2558139534884,1.3953488372093,0,0,0,0,0,0,0,0,4.65116279069767,0,5.58139534883721,0.465116279069767,0,19.5348837209302,0.465116279069767,0,2.7906976744186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
